# mac_addr	mangled	demangled
# source: Mac PEF traceback tables; addr = 0x10000000 + code-section offset
# NOTE: old lift-comment mac addrs came from a DIFFERENT Mac build - match by NAME
0x103071b4	.Remove__29LHLinkedList<P12GSaveLoadPtr>FP12GSaveLoadPtrb	LHLinkedList<P12GSaveLoadPtr>::Remove(GSaveLoadPtr*, bool)
0x103072b4	.__ne__3stdFRCQ33std42__list_deleter<PCv,Q23std14allocator<PCv>>19generic_iterator<0>RCQ33std42__list_deleter<PCv,Q23std14allocator<PCv>>19generic_iterator<0>	std::operator!=(const std::__list_deleter<PCv,Q23std14allocator<PCv>>::generic_iterator<0>&, const std::__list_deleter<PCv,Q23std14allocator<PCv>>::generic_iterator<0>&)
0x10307384	.end__Q23std48list<P9GameThing,Q23std22allocator<P9GameThing>>Fv	std::list<P9GameThing,Q23std22allocator<P9GameThing>>::end()
0x10307424	.__pp__Q33std42__list_deleter<PCv,Q23std14allocator<PCv>>19generic_iterator<0>Fv	std::__list_deleter<PCv,Q23std14allocator<PCv>>::generic_iterator<0>::operator++()
0x103074a4	.__ct__Q33std42__list_deleter<PCv,Q23std14allocator<PCv>>19generic_iterator<0>FRCQ33std42__list_deleter<PCv,Q23std14allocator<PCv>>19generic_iterator<0>	std::__list_deleter<PCv,Q23std14allocator<PCv>>::generic_iterator<0>::generic_iterator(const std::__list_deleter<PCv,Q23std14allocator<PCv>>::generic_iterator<0>&)
0x10307564	.begin__Q23std48list<P9GameThing,Q23std22allocator<P9GameThing>>Fv	std::list<P9GameThing,Q23std22allocator<P9GameThing>>::begin()
0x10307604	.LoadInstance__10GameOSFileFPP9GameThing	GameOSFile::LoadInstance(GameThing**)
0x1030cf34	.push_back__Q23std38__list_imp<PCv,Q23std14allocator<PCv>>FRCPCv	std::__list_imp<PCv,Q23std14allocator<PCv>>::push_back(const void* const&)
0x1030cfe4	.__as__29GTPointer<16GameThingWithPos>FP16GameThingWithPos	GTPointer<16GameThingWithPos>::operator=(GameThingWithPos*)
0x1030d094	.__as__26GTPointer<13MagicFireBall>FP13MagicFireBall	GTPointer<13MagicFireBall>::operator=(MagicFireBall*)
0x1030d144	.__ct__26GTPointer<13MagicFireBall>Fv	GTPointer<13MagicFireBall>::GTPointer()
0x1030d194	.__as__20GTPointer<8Creature>FP8Creature	GTPointer<8Creature>::operator=(Creature*)
0x1030d234	.__ct__20GTPointer<8Creature>Fv	GTPointer<8Creature>::GTPointer()
0x1030d274	.__as__18GTPointer<6Object>FP6Object	GTPointer<6Object>::operator=(Object*)
0x1030d314	.__ct__18GTPointer<6Object>Fv	GTPointer<6Object>::GTPointer()
0x1030d354	.__ct__37GJLowPassFilterVariableStep<7LHPoint>Fv	GJLowPassFilterVariableStep<7LHPoint>::GJLowPassFilterVariableStep()
0x1030d3a4	.__ct__22SimpleSpline<7LHPoint>Fv	SimpleSpline<7LHPoint>::SimpleSpline()
0x1030d3e4	.__ct__29GTPointer<16GameThingWithPos>Fv	GTPointer<16GameThingWithPos>::GTPointer()
0x1030d434	.__dt__20BaseAtomModifierDataFv	BaseAtomModifierData::~BaseAtomModifierData()
0x1030d4d4	.__ct__20BaseAtomModifierDataFPC22AtomCollectionModifier	BaseAtomModifierData::BaseAtomModifierData(const AtomCollectionModifier*)
0x1030d584	.__ct__30KPSplineInterpolator<7LHPoint>Fv	KPSplineInterpolator<7LHPoint>::KPSplineInterpolator()
0x1030d5e4	.__dt__33GJArray<22KPSI_Element<7LHPoint>>Fv	GJArray<22KPSI_Element<7LHPoint>>::~GJArray()
0x1030d694	.__dt__26BaseCollectionModifierDataFv	BaseCollectionModifierData::~BaseCollectionModifierData()
0x1030d734	.__ct__26BaseCollectionModifierDataFPC22AtomCollectionModifier	BaseCollectionModifierData::BaseCollectionModifierData(const AtomCollectionModifier*)
0x1030d7e4	.__dt__14RenderParticleFv	RenderParticle::~RenderParticle()
0x1030d874	.LoadMap__18ServerLandscapeMapFPc	ServerLandscapeMap::LoadMap(char*)
0x1030daf4	.IsSpellIcon__16GameThingWithPosFv	GameThingWithPos::IsSpellIcon()
0x1030db34	.__ct__34LHListNode<20GComputerPlayerQueue>Fv	LHListNode<20GComputerPlayerQueue>::LHListNode()
0x1030db84	.__ct__26LHListNode<12TownArtifact>Fv	LHListNode<12TownArtifact>::LHListNode()
0x1030dbd4	.__ct__7FeatureFv	Feature::Feature()
0x1030dc34	.__dt__40LHLinkedList<P23PlayerSubActionArgument>Fv	LHLinkedList<P23PlayerSubActionArgument>::~LHLinkedList()
0x1030dcc4	.__ct__40LHLinkedList<P23PlayerSubActionArgument>Fv	LHLinkedList<P23PlayerSubActionArgument>::LHLinkedList()
0x1030dd24	.__dt__32LHLinkedList<P15PlayerSubAction>Fv	LHLinkedList<P15PlayerSubAction>::~LHLinkedList()
0x1030dda4	.__ct__32LHLinkedList<P15PlayerSubAction>Fv	LHLinkedList<P15PlayerSubAction>::LHLinkedList()
0x1030de04	.__dt__25LHLinkedList<P9LH3DStorm>Fv	LHLinkedList<P9LH3DStorm>::~LHLinkedList()
0x1030de84	.__ct__25LHLinkedList<P9LH3DStorm>Fv	LHLinkedList<P9LH3DStorm>::LHLinkedList()
0x1030ded4	.__ct__18LHListNode<5Whale>Fv	LHListNode<5Whale>::LHListNode()
0x1030df14	.__ct__9SpellDoveFv	SpellDove::SpellDove()
0x1030df94	.__ct__4DoveFv	Dove::Dove()
0x1030e034	.__ct__14JustWholeMapXZFv	JustWholeMapXZ::JustWholeMapXZ()
0x1030e074	.__ct__3CowFv	Cow::Cow()
0x1030e114	.__ct__6AnimalFv	Animal::Animal()
0x1030e214	.__ct__4WolfFv	Wolf::Wolf()
0x1030e274	.__ct__5SheepFv	Sheep::Sheep()
0x1030e2e4	.__ct__4LionFv	Lion::Lion()
0x1030e384	.__ct__51SLL<6Living,&.FlockOrder__6LivingFP6LivingP6Living>Fv	SLL<6Living,&.FlockOrder__6LivingFP6LivingP6Living>::SLL()
0x1030e3f4	.__ct__21LHPTR<12CitadelHeart>Fv	LHPTR<12CitadelHeart>::LHPTR()
0x1030e434	.__ct__8VillagerFv	Villager::Villager()
0x1030e554	.__ct__8DeadTreeFv	DeadTree::DeadTree()
0x1030e5d4	.__ct__4RockFv	Rock::Rock()
0x1030e644	.__ct__32LHListNode<18GParticleContainer>Fv	LHListNode<18GParticleContainer>::LHListNode()
0x1030e694	.__dt__34LHListHead<20GComputerPlayerQueue>Fv	LHListHead<20GComputerPlayerQueue>::~LHListHead()
0x1030e754	.__ct__34LHListHead<20GComputerPlayerQueue>Fv	LHListHead<20GComputerPlayerQueue>::LHListHead()
0x1030e844	.Set__34LHListHead<20GComputerPlayerQueue>FP20GComputerPlayerQueue	LHListHead<20GComputerPlayerQueue>::Set(GComputerPlayerQueue*)
0x1030e8f4	.__dt__35LHListHead<21GComputerLookAndLearn>Fv	LHListHead<21GComputerLookAndLearn>::~LHListHead()
0x1030e9b4	.__ct__35LHListHead<21GComputerLookAndLearn>Fv	LHListHead<21GComputerLookAndLearn>::LHListHead()
0x1030eaa4	.Set__35LHListHead<21GComputerLookAndLearn>FP21GComputerLookAndLearn	LHListHead<21GComputerLookAndLearn>::Set(GComputerLookAndLearn*)
0x1030eb54	.__dt__30LHLinkedList<P13GComputerSeen>Fv	LHLinkedList<P13GComputerSeen>::~LHLinkedList()
0x1030ebd4	.__ct__30LHLinkedList<P13GComputerSeen>Fv	LHLinkedList<P13GComputerSeen>::LHLinkedList()
0x1030ec24	.__dt__35LHLinkedList<P18GComputerSpellCast>Fv	LHLinkedList<P18GComputerSpellCast>::~LHLinkedList()
0x1030eca4	.__ct__35LHLinkedList<P18GComputerSpellCast>Fv	LHLinkedList<P18GComputerSpellCast>::LHLinkedList()
0x1030ed04	.__ct__12PlannedAbodeFv	PlannedAbode::PlannedAbode()
0x1030ed94	.__ct__20LHPTR<11TotemStatue>Fv	LHPTR<11TotemStatue>::LHPTR()
0x1030edd4	.__ct__21LHListNode<8Scaffold>Fv	LHListNode<8Scaffold>::LHListNode()
0x1030ee14	.__ct__21LHListNode<8FishFarm>Fv	LHListNode<8FishFarm>::LHListNode()
0x1030ee54	.__ct__12PileResourceFv	PileResource::PileResource()
0x1030eed4	.__ct__3PotFv	Pot::Pot()
0x1030ef64	.__ct__19LHPTR<10TownCentre>Fv	LHPTR<10TownCentre>::LHPTR()
0x1030efa4	.__ct__13TownSpellIconFv	TownSpellIcon::TownSpellIcon()
0x1030f054	.Set__27LHListNode<13TownSpellIcon>FP13TownSpellIcon	LHListNode<13TownSpellIcon>::Set(TownSpellIcon*)
0x1030f0a4	.__ct__24LHPTR<C14GSpellSeedInfo>Fv	LHPTR<C14GSpellSeedInfo>::LHPTR()
0x1030f0f4	.__ct__33LHFastPointer<16SpellSeedGraphic>Fv	LHFastPointer<16SpellSeedGraphic>::LHFastPointer()
0x1030f144	.__ct__27LHListNode<13TownSpellIcon>Fv	LHListNode<13TownSpellIcon>::LHListNode()
0x1030f194	.__ct__9SpellIconFv	SpellIcon::SpellIcon()
0x1030f224	.__ct__41LHPTR<Q215GFootpathFinder13ExternalStuff>Fv	LHPTR<Q215GFootpathFinder13ExternalStuff>::LHPTR()
0x1030f284	.__ct__27LHListNode<13GFootpathNode>Fv	LHListNode<13GFootpathNode>::LHListNode()
0x1030f2d4	.__ct__14SingleMapFixedFv	SingleMapFixed::SingleMapFixed()
0x1030f354	.__ct__52LHOrderedLinkedList<29SortTreesOnDistanceFromForest>Fv	LHOrderedLinkedList<29SortTreesOnDistanceFromForest>::LHOrderedLinkedList()
0x1030f3c4	.__ct__19LHListNode<6Forest>Fv	LHListNode<6Forest>::LHListNode()
0x1030f404	.__ct__9ContainerFv	Container::Container()
0x1030f4a4	.__ct__22LHListNode<9BigForest>Fv	LHListNode<9BigForest>::LHListNode()
0x1030f4e4	.Clear__12LHPTR<4Town>Fv	LHPTR<4Town>::Clear()
0x1030f524	.__ct__27LHListNode<13InfluenceRing>Fv	LHListNode<13InfluenceRing>::LHListNode()
0x1030f574	.__ct__8BaseInfoFv	BaseInfo::BaseInfo()
0x1030f5b4	.__ct__28LHListNode<14GStreetLantern>Fv	LHListNode<14GStreetLantern>::LHListNode()
0x1030f604	.__ct__26LHListNode<12GStreetLight>Fv	LHListNode<12GStreetLight>::LHListNode()
0x1030f654	.__ct__17LHListNode<4Mist>Fv	LHListNode<4Mist>::LHListNode()
0x1030f694	.__ct__16LHPTR<8LH3DMist>Fv	LHPTR<8LH3DMist>::LHPTR()
0x1030f6d4	.__ct__20LHListNode<7GStream>Fv	LHListNode<7GStream>::LHListNode()
0x1030f714	.__ct__26LHListHead<12GStreamPoint>Fv	LHListHead<12GStreamPoint>::LHListHead()
0x1030f7f4	.__ct__21LHListNode<8Football>Fv	LHListNode<8Football>::LHListNode()
0x1030f834	.__ct__16LHPTR<8Villager>Fv	LHPTR<8Villager>::LHPTR()
0x1030f874	.__ct__16LHPTR<8Football>Fv	LHPTR<8Football>::LHPTR()
0x1030f8b4	.__ct__17LHListNode<4Ball>Fv	LHListNode<4Ball>::LHListNode()
0x1030f8f4	.__ct__26LHListNode<12WeatherThing>Fv	LHListNode<12WeatherThing>::LHListNode()
0x1030f944	.__ct__19LHListNode<6GArena>Fv	LHListNode<6GArena>::LHListNode()
0x1030f984	.__ct__24LHListNode<10GWaterfall>Fv	LHListNode<10GWaterfall>::LHListNode()
0x1030f9d4	.__ct__33LHFastPointer<16GameThingWithPos>Fv	LHFastPointer<16GameThingWithPos>::LHFastPointer()
0x1030fa24	.__ct__25LHFastPointer<9GameThing>Fv	LHFastPointer<9GameThing>::LHFastPointer()
0x1030fa74	.__ct__5TotemFv	Totem::Totem()
0x1030fb14	.__ct__9PieceWolfFv	PieceWolf::PieceWolf()
0x1030fb84	.__ct__13PieceVillagerFv	PieceVillager::PieceVillager()
0x1030fc34	.__ct__10PieceSheepFv	PieceSheep::PieceSheep()
0x1030fca4	.__ct__24LHListHead<10PaintBrush>Fv	LHListHead<10PaintBrush>::LHListHead()
0x1030fd84	.Set__24LHListHead<10PaintBrush>FP10PaintBrush	LHListHead<10PaintBrush>::Set(PaintBrush*)
0x1030fe14	.__ct__24LHListNode<10PuzzleGame>Fv	LHListNode<10PuzzleGame>::LHListNode()
0x1030fe64	.__dt__49LHOrderedLinkedList<26SortVillagerOnNeedToGoHome>Fv	LHOrderedLinkedList<26SortVillagerOnNeedToGoHome>::~LHOrderedLinkedList()
0x1030ff34	.GetHead__49LHOrderedLinkedList<26SortVillagerOnNeedToGoHome>Fv	LHOrderedLinkedList<26SortVillagerOnNeedToGoHome>::GetHead()
0x1030ff94	.Remove__49LHOrderedLinkedList<26SortVillagerOnNeedToGoHome>FP26SortVillagerOnNeedToGoHome	LHOrderedLinkedList<26SortVillagerOnNeedToGoHome>::Remove(SortVillagerOnNeedToGoHome*)
0x103100a4	.GetData__41OrderedNode<26SortVillagerOnNeedToGoHome>Fv	OrderedNode<26SortVillagerOnNeedToGoHome>::GetData()
0x10310104	.__ct__49LHOrderedLinkedList<26SortVillagerOnNeedToGoHome>Fv	LHOrderedLinkedList<26SortVillagerOnNeedToGoHome>::LHOrderedLinkedList()
0x10310164	.__dt__30LHListHead<16WorshipSpellIcon>Fv	LHListHead<16WorshipSpellIcon>::~LHListHead()
0x10310224	.__ct__30LHListHead<16WorshipSpellIcon>Fv	LHListHead<16WorshipSpellIcon>::LHListHead()
0x10310314	.Set__30LHListHead<16WorshipSpellIcon>FP16WorshipSpellIcon	LHListHead<16WorshipSpellIcon>::Set(WorshipSpellIcon*)
0x103103b4	.__ct__21LHPTR<12WorshipTotem>Fv	LHPTR<12WorshipTotem>::LHPTR()
0x103103f4	.__dt__32LHListHead<18WorshipSiteUpgrade>Fv	LHListHead<18WorshipSiteUpgrade>::~LHListHead()
0x103104b4	.__ct__32LHListHead<18WorshipSiteUpgrade>Fv	LHListHead<18WorshipSiteUpgrade>::LHListHead()
0x103105a4	.Set__32LHListHead<18WorshipSiteUpgrade>FP18WorshipSiteUpgrade	LHListHead<18WorshipSiteUpgrade>::Set(WorshipSiteUpgrade*)
0x10310644	.__ct__25LHListNode<11WorshipSite>Fv	LHListNode<11WorshipSite>::LHListNode()
0x10310694	.__ct__25LHFastPointer<9ShowNeeds>Fv	LHFastPointer<9ShowNeeds>::LHFastPointer()
0x103106e4	.__ct__28LHFastPointer<C10GTribeInfo>Fv	LHFastPointer<C10GTribeInfo>::LHFastPointer()
0x10310734	.__ct__26LHPTR<17LH3DObjectCollide>Fv	LHPTR<17LH3DObjectCollide>::LHPTR()
0x10310784	.__ct__11CitadelPartFv	CitadelPart::CitadelPart()
0x10310814	.__ct__34LHListNode<20PlannedMultiMapFixed>Fv	LHListNode<20PlannedMultiMapFixed>::LHListNode()
0x10310864	.__ct__28LHPTR<C18GMultiMapFixedInfo>Fv	LHPTR<C18GMultiMapFixedInfo>::LHPTR()
0x103108b4	.__ct__22LHPTR<13GFootpathLink>Fv	LHPTR<13GFootpathLink>::LHPTR()
0x103108f4	.__ct__15LHPTR<7Citadel>Fv	LHPTR<7Citadel>::LHPTR()
0x10310934	.__ct__20PlannedMultiMapFixedFv	PlannedMultiMapFixed::PlannedMultiMapFixed()
0x103109e4	.SetToZero__11CitadelPartFv	CitadelPart::SetToZero()
0x10310a34	.__ct__25LHListNode<11CitadelPart>Fv	LHListNode<11CitadelPart>::LHListNode()
0x10310a84	.__ct__23LHFastPointer<7Citadel>Fv	LHFastPointer<7Citadel>::LHFastPointer()
0x10310ac4	.__ct__18LHListNode<5Field>Fv	LHListNode<5Field>::LHListNode()
0x10310b04	.__ct__18LHListNode<5Dance>Fv	LHListNode<5Dance>::LHListNode()
0x10310b44	.__ct__21LHListNode<8Reaction>Fv	LHListNode<8Reaction>::LHListNode()
0x10310b84	.__ct__13LHPTR<5Dance>Fv	LHPTR<5Dance>::LHPTR()
0x10310bc4	.__ct__24LHDynamicStack<P6Living>Fv	LHDynamicStack<P6Living>::LHDynamicStack()
0x10310c14	.__ct__25LHPTR<16SpellSeedGraphic>Fv	LHPTR<16SpellSeedGraphic>::LHPTR()
0x10310c64	.__dt__16SpellWithObjectsFv	SpellWithObjects::~SpellWithObjects()
0x10310d04	.__ct__16SpellWithObjectsFv	SpellWithObjects::SpellWithObjects()
0x10310d84	.__ct__14LHPTR<6Forest>Fv	LHPTR<6Forest>::LHPTR()
0x10310dc4	.__dt__10SpellFlockFv	SpellFlock::~SpellFlock()
0x10310e74	.__ct__10SpellFlockFv	SpellFlock::SpellFlock()
0x10310f04	.__dt__5SpellFv	Spell::~Spell()
0x10310f94	.__ct__5AbodeFv	Abode::Abode()
0x10311044	.__ct__Q38Villager41@class$6444BWMacPrefixStaticRelease_pch__41@class$6455BWMacPrefixStaticRelease_pch__Fv	Villager::@class$6444BWMacPrefixStaticRelease_pch__::@class$6455BWMacPrefixStaticRelease_pch__::@class$6455BWMacPrefixStaticRelease_pch__()
0x103110d4	.__ct__Q38Villager41@class$6444BWMacPrefixStaticRelease_pch__41@class$6450BWMacPrefixStaticRelease_pch__Fv	Villager::@class$6444BWMacPrefixStaticRelease_pch__::@class$6450BWMacPrefixStaticRelease_pch__::@class$6450BWMacPrefixStaticRelease_pch__()
0x10311184	.__ct__Q38Villager41@class$6444BWMacPrefixStaticRelease_pch__41@class$6448BWMacPrefixStaticRelease_pch__Fv	Villager::@class$6444BWMacPrefixStaticRelease_pch__::@class$6448BWMacPrefixStaticRelease_pch__::@class$6448BWMacPrefixStaticRelease_pch__()
0x10311214	.__ct__Q38Villager41@class$6444BWMacPrefixStaticRelease_pch__41@class$6447BWMacPrefixStaticRelease_pch__Fv	Villager::@class$6444BWMacPrefixStaticRelease_pch__::@class$6447BWMacPrefixStaticRelease_pch__::@class$6447BWMacPrefixStaticRelease_pch__()
0x103112d4	.__ct__Q38Villager41@class$6444BWMacPrefixStaticRelease_pch__41@class$6446BWMacPrefixStaticRelease_pch__Fv	Villager::@class$6444BWMacPrefixStaticRelease_pch__::@class$6446BWMacPrefixStaticRelease_pch__::@class$6446BWMacPrefixStaticRelease_pch__()
0x10311384	.__ct__Q38Villager41@class$6436BWMacPrefixStaticRelease_pch__41@class$6442BWMacPrefixStaticRelease_pch__Fv	Villager::@class$6436BWMacPrefixStaticRelease_pch__::@class$6442BWMacPrefixStaticRelease_pch__::@class$6442BWMacPrefixStaticRelease_pch__()
0x10311434	.__ct__Q38Villager41@class$6436BWMacPrefixStaticRelease_pch__41@class$6441BWMacPrefixStaticRelease_pch__Fv	Villager::@class$6436BWMacPrefixStaticRelease_pch__::@class$6441BWMacPrefixStaticRelease_pch__::@class$6441BWMacPrefixStaticRelease_pch__()
0x103114e4	.__ct__Q38Villager41@class$6436BWMacPrefixStaticRelease_pch__41@class$6440BWMacPrefixStaticRelease_pch__Fv	Villager::@class$6436BWMacPrefixStaticRelease_pch__::@class$6440BWMacPrefixStaticRelease_pch__::@class$6440BWMacPrefixStaticRelease_pch__()
0x10311594	.__ct__Q38Villager41@class$6436BWMacPrefixStaticRelease_pch__41@class$6437BWMacPrefixStaticRelease_pch__Fv	Villager::@class$6436BWMacPrefixStaticRelease_pch__::@class$6437BWMacPrefixStaticRelease_pch__::@class$6437BWMacPrefixStaticRelease_pch__()
0x10311644	.__ct__21LHPTR<12BuildingSite>Fv	LHPTR<12BuildingSite>::LHPTR()
0x10311684	.__ct__21LHListNode<8Villager>Fv	LHListNode<8Villager>::LHListNode()
0x103116c4	.__ct__6LivingFv	Living::Living()
0x10311794	.__ct__19LHPTR<10DanceGroup>Fv	LHPTR<10DanceGroup>::LHPTR()
0x103117d4	.__ct__7GMoveByFv	GMoveBy::GMoveBy()
0x10311814	.LoadAllGame__10GameOSFileFPc	GameOSFile::LoadAllGame(char*)
0x10311e94	.__ct__15PhysicsSaveInfoFv	PhysicsSaveInfo::PhysicsSaveInfo()
0x10311ec4	.ReadInfo__15PhysicsSaveInfoFR10GameOSFile	PhysicsSaveInfo::ReadInfo(GameOSFile&)
0x10312044	.SaveAllGame__10GameOSFileFPc	GameOSFile::SaveAllGame(char*)
0x103124a4	.WriteIt<c>__10GameOSFileFRc	WriteIt<c>__10GameOSFileFRc
0x10312554	.ResetCameraIfNecessary__Fv	ResetCameraIfNecessary()
0x10312634	.__dt__10GameOSFileFv	GameOSFile::~GameOSFile()
0x10312764	.__ct__10GameOSFileFv	GameOSFile::GameOSFile()
0x10312864	.__dt__25LHLinkedList<P9GameThing>Fv	LHLinkedList<P9GameThing>::~LHLinkedList()
0x103128e4	.Clear__42LHFastPointer<25LHLinkedNode<P9GameThing>>Fv	LHFastPointer<25LHLinkedNode<P9GameThing>>::Clear()
0x10312944	.__ct__42LHFastPointer<25LHLinkedNode<P9GameThing>>Fv	LHFastPointer<25LHLinkedNode<P9GameThing>>::LHFastPointer()
0x103129a4	.__dt__29LHLinkedList<P12GSaveLoadPtr>Fv	LHLinkedList<P12GSaveLoadPtr>::~LHLinkedList()
0x10312a24	.Clear__46LHFastPointer<29LHLinkedNode<P12GSaveLoadPtr>>Fv	LHFastPointer<29LHLinkedNode<P12GSaveLoadPtr>>::Clear()
0x10312a84	.__ct__46LHFastPointer<29LHLinkedNode<P12GSaveLoadPtr>>Fv	LHFastPointer<29LHLinkedNode<P12GSaveLoadPtr>>::LHFastPointer()
0x10312ae4	.GameSavingBox__Fb	GameSavingBox(bool)
0x10312b44	.GameLoadingBox__Fb	GameLoadingBox(bool)
0x10312bb4	.LoadSaveBox__FPwb	LoadSaveBox(wchar_t*, bool)
0x10312f24	.InvalidateMaps__22LHListHead<9GBaseInfo>Fv	LHListHead<9GBaseInfo>::InvalidateMaps()
0x10312fb4	.SetString__9SetupListFiPw	SetupList::SetString(int, wchar_t*)
0x10313064	.__vc__18GJVector<7LHPoint>Fl	GJVector<7LHPoint>::operator[](long)
0x103130a4	.find_or_insert<P9GameThing,Ul>__Q23std204__tree<Q23std21pair<CP9GameThing,Ul>,Q33std94map<P9GameThing,Ul,Q23std17less<P9GameThing>,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>13value_compare,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>FRCP9GameThing	find_or_insert<P9GameThing,Ul>__Q23std204__tree<Q23std21pair<CP9GameThing,Ul>,Q33std94map<P9GameThing,Ul,Q23std17less<P9GameThing>,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>13value_compare,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>FRCP9GameThing
0x103132b4	.__cl__Q23std17less<P9GameThing>CFRCP9GameThingRCP9GameThing	std::less<P9GameThing>::operator()(GameThing* const&, GameThing* const&) const
0x10313324	.comp__Q23std204__tree<Q23std21pair<CP9GameThing,Ul>,Q33std94map<P9GameThing,Ul,Q23std17less<P9GameThing>,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>13value_compare,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>Fv	std::__tree<Q23std21pair<CP9GameThing,Ul>,Q33std94map<P9GameThing,Ul,Q23std17less<P9GameThing>,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>13value_compare,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>::comp()
0x10313424	.second__Q310Metrowerks7details296compressed_pair_imp<Q23std229allocator<Q33std204__tree<Q23std21pair<CP9GameThing,Ul>,Q33std94map<P9GameThing,Ul,Q23std17less<P9GameThing>,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>13value_compare,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>4node>,Q33std19__red_black_tree<1>6anchor,1>Fv	Metrowerks::details::compressed_pair_imp<Q23std229allocator<Q33std204__tree<Q23std21pair<CP9GameThing,Ul>,Q33std94map<P9GameThing,Ul,Q23std17less<P9GameThing>,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>13value_compare,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>4node>,Q33std19__red_black_tree<1>6anchor,1>::second()
0x10313594	.find<P9GameThing>__Q23std204__tree<Q23std21pair<CP9GameThing,Ul>,Q33std94map<P9GameThing,Ul,Q23std17less<P9GameThing>,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>13value_compare,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>FRCP9GameThing	find<P9GameThing>__Q23std204__tree<Q23std21pair<CP9GameThing,Ul>,Q33std94map<P9GameThing,Ul,Q23std17less<P9GameThing>,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>13value_compare,Q23std40allocator<Q23std21pair<CP9GameThing,Ul>>>FRCP9GameThing
0x10313774	.find_or_insert<Ul,P9GameThing>__Q23std194__tree<Q23std21pair<CUl,P9GameThing>,Q33std84map<Ul,P9GameThing,Q23std8less<Ul>,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>13value_compare,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>FRCUl	find_or_insert<Ul,P9GameThing>__Q23std194__tree<Q23std21pair<CUl,P9GameThing>,Q33std84map<Ul,P9GameThing,Q23std8less<Ul>,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>13value_compare,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>FRCUl
0x10313974	.comp__Q23std194__tree<Q23std21pair<CUl,P9GameThing>,Q33std84map<Ul,P9GameThing,Q23std8less<Ul>,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>13value_compare,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>Fv	std::__tree<Q23std21pair<CUl,P9GameThing>,Q33std84map<Ul,P9GameThing,Q23std8less<Ul>,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>13value_compare,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>::comp()
0x10313a64	.second__Q310Metrowerks7details286compressed_pair_imp<Q23std219allocator<Q33std194__tree<Q23std21pair<CUl,P9GameThing>,Q33std84map<Ul,P9GameThing,Q23std8less<Ul>,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>13value_compare,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>4node>,Q33std19__red_black_tree<1>6anchor,1>Fv	Metrowerks::details::compressed_pair_imp<Q23std219allocator<Q33std194__tree<Q23std21pair<CUl,P9GameThing>,Q33std84map<Ul,P9GameThing,Q23std8less<Ul>,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>13value_compare,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>4node>,Q33std19__red_black_tree<1>6anchor,1>::second()
0x10313bc4	.find<Ul>__Q23std194__tree<Q23std21pair<CUl,P9GameThing>,Q33std84map<Ul,P9GameThing,Q23std8less<Ul>,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>13value_compare,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>FRCUl	find<Ul>__Q23std194__tree<Q23std21pair<CUl,P9GameThing>,Q33std84map<Ul,P9GameThing,Q23std8less<Ul>,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>13value_compare,Q23std40allocator<Q23std21pair<CUl,P9GameThing>>>FRCUl
0x10313d84	.insert__Q23std42__list_deleter<PCv,Q23std14allocator<PCv>>FQ33std42__list_deleter<PCv,Q23std14allocator<PCv>>19generic_iterator<0>RCPCv	std::__list_deleter<PCv,Q23std14allocator<PCv>>::insert(std::__list_deleter<PCv,Q23std14allocator<PCv>>::generic_iterator<0>, const void* const&)
0x10313f74	.deallocate__Q23std66allocator<Q33std42__list_deleter<PCv,Q23std14allocator<PCv>>4node>FPQ33std42__list_deleter<PCv,Q23std14allocator<PCv>>4nodeUl	std::allocator<Q33std42__list_deleter<PCv,Q23std14allocator<PCv>>4node>::deallocate(std::__list_deleter<PCv,Q23std14allocator<PCv>>::node*, unsigned long)
